source,dest,action,note
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_27.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_27.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_4.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_4.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_70.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_70.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_66.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_66.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_89.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_89.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_31.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_31.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_11.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_11.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_50.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_50.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_8.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_8.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_85.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_85.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_84.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_84.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_9.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_9.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_51.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_51.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_10.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_10.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_30.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_30.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_67.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_67.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_88.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_88.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_71.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_71.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_26.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_26.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_5.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_5.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_40.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_40.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_17.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_17.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_56.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_56.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_83.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_83.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_21.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_21.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_2.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_2.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_76.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_76.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_60.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_60.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_37.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_37.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_36.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_36.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_61.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_61.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_77.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_77.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_20.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_20.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_3.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_3.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_82.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_82.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_57.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_57.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_16.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_16.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_41.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_41.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_39.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_39.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_81.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_81.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_78.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_78.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_54.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_54.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_15.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_15.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_42.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_42.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_35.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_35.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_62.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_62.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_74.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_74.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_23.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_23.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_58.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_58.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_19.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_19.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_18.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_18.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_59.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_59.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_1.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_1.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_22.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_22.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_75.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_75.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_63.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_63.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_34.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_34.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_43.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_43.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_14.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_14.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_55.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_55.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_79.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_79.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_80.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_80.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_38.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_38.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_33.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_33.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_64.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_64.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_72.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_72.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_6.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_6.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_25.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_25.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_48.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_48.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_87.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_87.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_68.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_68.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_91.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_91.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_29.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_29.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_52.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_52.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_13.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_13.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_44.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_44.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_45.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_45.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_12.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_12.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_53.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_53.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_28.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_28.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_90.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_90.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_86.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_86.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_69.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_69.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_49.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_49.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_7.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_7.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_24.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_24.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_73.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_73.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_65.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_65.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d21_pull/2024m8d21_32.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d21_pull/tn_2024m8d21_32.jpg,MAKE,MADE
